id,date_recorded,funder,gps_height,installer,longitude,latitude,region_code,district_code,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_type,waterpoint_type
72042,2011-03-14,Roman Catholic,126,DWE,38.85204904,-5.10022327,4,3,500,True,VWC,False,1999,gravity,user-group,never pay,good,seasonal,spring,communal standpipe
45045,2011-07-14,Government Of Tanzania,0,DWE,30.98414527,-1.68531412,18,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,never pay,good,insufficient,spring,communal standpipe
30553,2013-03-19,Ministry Of Water,1724,DWE,36.46260192,-2.62398976,2,6,400,True,VWC,True,2008,gravity,user-group,on failure,good,insufficient,borehole,communal standpipe
15746,2011-03-20,Dhv,307,DWE,36.35489721,-8.78338869,5,4,1,True,VWC,True,1991,handpump,user-group,never pay,good,insufficient,shallow well,hand pump
71754,2013-02-11,Lga,321,LGA,38.99267724,-10.50832032,90,33,30,True,VWC,False,1994,gravity,user-group,never pay,good,enough,spring,communal standpipe
26176,2011-03-20,Dhv,308,DWE,36.35643099,-8.79813472,5,4,230,True,Water Board,True,1984,handpump,user-group,monthly,good,enough,shallow well,hand pump
40403,2012-10-24,Total Landcare,0,Total landcare,32.80831803,-5.51223943,14,5,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",False,VWC,True,0,handpump,user-group,never pay,good,dry,shallow well,hand pump
64029,2013-03-06,Padep,958,PADEP,35.79229184,-3.90436326,21,1,246,True,VWC,True,2008,gravity,user-group,never pay,good,dry,dam,communal standpipe
56238,2013-01-29,Tasaf,0,DWE,0.0,-2e-08,17,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,False,0,handpump,user-group,other,good,insufficient,shallow well,hand pump
52432,2011-08-05,Government Of Tanzania,0,DWE,33.56179823,-9.07869503,12,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,never pay,good,enough,spring,communal standpipe
38677,2012-10-23,Water Aid /sema,0,Water Aid /sema,32.26646807,-4.40630789,14,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,good,enough,shallow well,hand pump
2448,2013-01-29,Villagers,1165,DWE,29.98298519,-4.83320407,16,2,250,True,Water authority,True,2010,gravity,user-group,monthly,good,enough,river/lake,communal standpipe
73548,2011-07-27,Dadis,0,DWE,33.88304551,-9.46212175,12,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,Water authority,True,0,handpump,commercial,never pay,good,enough,borehole,hand pump
51078,2012-11-07,Hesawa,0,DWE,0.0,-2e-08,19,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,other,user-group,never pay,good,insufficient,shallow well,other
27549,2013-03-27,Government Of Tanzania,1650,DWE,36.56641315,-3.28754894,2,2,200,True,VWC,True,1990,gravity,user-group,never pay,good,enough,spring,cattle trough
886,2011-03-23,Donor,20,Do,38.91489124,-6.54075232,6,1,817,True,Parastatal,False,2009,handpump,parastatal,never pay,good,enough,shallow well,hand pump
62399,2013-01-27,Uniceffinidagermantanzania,438,FINWATER,39.40624096,-10.743961,90,33,400,True,VWC,False,1987,motorpump,user-group,never pay,good,enough,borehole,other
70385,2013-01-28,Wateraid,1653,SEMA,34.94026229999999,-4.19425755,13,1,356,True,VWC,True,1999,handpump,user-group,never pay,good,enough,borehole,hand pump
60247,2011-03-18,Danida,1718,DWE,34.99478029,-8.55466088,11,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,annually,good,insufficient,spring,communal standpipe
48622,2011-07-19,National Rural,0,DWE,31.45709406,-2.83693973,18,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,never pay,good,seasonal,rainwater harvesting,communal standpipe
43977,2013-01-24,Hesawa,1376,Hesawa,34.34468762,-1.79083879,20,2,800,True,WUG,True,1998,handpump,user-group,on failure,good,enough,shallow well,hand pump
2609,2012-10-18,Ministry Of Water,1322,Hesawa,34.18078384,-1.14855096,20,6,1500,True,VWC,False,1991,other,user-group,never pay,good,enough,shallow well,other
66087,2011-07-17,Concern,0,TWESA,30.58144564,-2.55449085,18,30,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,gravity,user-group,never pay,good,dry,spring,communal standpipe
63428,2013-03-04,Government Of Tanzania,1117,District council,37.654718200000005,-3.24055963,3,1,1,True,Company,True,2001,gravity,commercial,monthly,good,insufficient,spring,communal standpipe
57506,2011-03-21,Co,301,Co,36.99781381,-7.60082083,5,1,130,True,VWC,True,2011,gravity,user-group,on failure,good,enough,river/lake,communal standpipe
31307,2013-11-03,Oxfam,1484,DWE,36.69499991,-3.343971,2,2,150,True,VWC,True,1999,gravity,user-group,monthly,good,enough,spring,communal standpipe multiple
51965,2012-10-10,Rwssp,0,WEDECO,34.2366576,-3.15066975,17,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,True,0,handpump,user-group,never pay,good,enough,shallow well,hand pump
9288,2013-02-08,Danida,1321,TCRS,30.95020768,-2.86720272,16,1,300,True,VWC,False,2004,handpump,user-group,unknown,good,enough,shallow well,hand pump
68778,2011-07-12,Concern World Wide,0,DWE,30.99096494,-2.80939081,18,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,gravity,user-group,never pay,good,seasonal,rainwater harvesting,communal standpipe
22485,2013-06-03,Unicef,846,Government,34.91683439,-10.54769127,10,3,96,True,VWC,True,1994,gravity,user-group,monthly,good,enough,spring,communal standpipe
57533,2011-03-10,Government Of Tanzania,276,DWE,36.67804674,-8.317111800000001,5,3,1,True,VWC,True,1974,gravity,user-group,unknown,good,dry,river/lake,communal standpipe
6589,2011-07-19,Danida,0,DED,30.57382874,-2.6802021000000003,18,30,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,handpump,user-group,never pay,good,dry,shallow well,hand pump
4402,2011-08-08,Hifab,0,Hesawa,33.49688931,-2.76419431,19,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,handpump,user-group,never pay,good,enough,shallow well,hand pump
33976,2012-10-16,Government Of Tanzania,0,Government,33.87316136,-3.09022014,17,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,other,user-group,other,good,enough,shallow well,other
24206,2011-02-23,Ded,1180,DWE,34.72300935,-10.2354592,11,5,1,True,VWC,True,1995,gravity,user-group,never pay,good,enough,spring,communal standpipe
16883,2013-03-19,Magadini-makiwaru Water,1530,Magadini-Makiwaru wa,37.06797313,-3.06451496,3,7,1,True,Water Board,True,2011,gravity,user-group,monthly,good,enough,spring,communal standpipe
68280,2013-02-04,Lwi,0,LWI,0.0,-2e-08,17,1,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",False,WUG,False,0,handpump,user-group,never pay,good,enough,shallow well,hand pump
60751,2013-01-19,Government Of Tanzania,340,District Water Department,38.22573851,-10.37219728,8,3,206,True,VWC,False,0,other,user-group,never pay,unknown,dry,borehole,communal standpipe multiple
57895,2012-10-10,Bridge North,0,Bridge north,32.76134978,-5.61809571,14,5,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,other,user-group,never pay,good,dry,shallow well,hand pump
73433,2013-02-09,Jaica,161,Jaica,39.91317172,-10.59715587,99,1,500,True,VWC,True,2009,submersible,user-group,unknown,good,insufficient,borehole,communal standpipe multiple
59045,2011-03-26,World Bank,187,World,38.12602881,-6.76135148,5,2,250,True,VWC,True,2010,submersible,user-group,per bucket,good,enough,borehole,communal standpipe
62351,2013-10-03,Ces(gmbh),1616,DWE,37.47547188,-3.29699304,3,4,75,True,Water Board,True,2008,gravity,user-group,per bucket,good,enough,spring,communal standpipe
32272,2011-04-14,Rc Church,1935,ACRA,34.69991976,-9.20495537,11,4,571,True,WUA,True,2009,gravity,user-group,monthly,good,enough,spring,communal standpipe
34754,2011-04-12,Danida,0,DANIDA,33.73011477,-8.95305526,12,2,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",False,VWC,False,0,gravity,user-group,on failure,good,enough,river/lake,communal standpipe
8809,2012-12-14,Rwssp/wsdp,0,WEDECO/WESSONS,34.29269514,-3.47133665,17,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,Water authority,True,0,gravity,commercial,per bucket,good,insufficient,dam,communal standpipe multiple
35885,2013-03-04,Kilwater,794,Kilwater,37.57123341,-3.40018854,3,4,1,True,Company,True,2004,submersible,commercial,monthly,good,enough,borehole,communal standpipe
39827,2011-03-28,Irish Ai,235,DWE,36.95447249,-7.86193149,5,3,150,True,VWC,True,1996,gravity,user-group,monthly,good,seasonal,river/lake,communal standpipe
63158,2013-06-03,Germany Republi,1627,CES,37.14279417,-3.19157859,3,5,75,True,Water Board,True,1999,gravity,user-group,per bucket,good,enough,spring,communal standpipe
28801,2013-02-10,Oxfam,1207,OXFAM,30.11397113,-4.15540534,16,2,850,True,Water authority,False,1994,other,user-group,annually,good,enough,shallow well,other
52813,2011-07-20,Secondary,0,secondary,33.70254277,-9.53893254,12,3,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,Water authority,True,0,gravity,commercial,monthly,good,enough,spring,communal standpipe
21457,2013-03-04,Grumeti,1548,GRUMETI,34.6911739,-1.90677195,20,2,500,True,Other,True,2012,gravity,user-group,unknown,good,enough,spring,communal standpipe multiple
17610,2012-10-19,Rural Water Supply And Sanitat,0,DWE,32.23550253,-3.52665939,17,5,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,WUG,True,0,handpump,user-group,unknown,good,enough,other,other
4984,2011-08-15,Ministry Of Water,0,DWE,33.23059299,-2.74268398,19,4,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,True,0,motorpump,user-group,never pay,good,enough,borehole,communal standpipe multiple
37979,2013-01-23,Government Of Tanzania,1492,DWE,34.54114535,-4.7625834000000005,13,2,1,True,VWC,True,1960,motorpump,user-group,unknown,unknown,dry,borehole,communal standpipe
62974,2011-08-03,Government Of Tanzania,0,DWE,31.814239500000003,-1.30209223,18,6,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         321
1         300
2         500
3         250
4          60
         ... 
14845      20
14846    2960
14847     200
14848     150
14849      40
Name: population, Length: 9397, dtype: int64>",True,VWC,False,0,gravity,user-group,never pay,good,enough,rainwater harvesting,communal standpipe
